Relevance,QueryId,DocumentId,DocumentLink
0,45,24,http://kakie-pitb1-tabletki-chtob-pohudetb1.diets-svexwrg.appspot.com/
0,45,25,http://tabletki-dlja-pohudenija.net/w/
4,46,0,https://otvet.mail.ru/question/195841313
4,46,1,http://atkritka.com/373164/
3,46,2,https://ok.ru/profile/524580902800/friends
3,46,3,https://vk.com/zenecka
2,46,4,http://anekdotov.net/anekdot/all/ndlttstnstskbrd.htm
2,46,5,http://lady-shik.ga/mordkovich/
2,46,6,http://ask.ru/id220263528?page=2
2,46,7,http://evgeniyvolodin.ga/goroda/
1,46,8,http://www.liveinternet.ru/users/alek_yelgor/post364934073/
1,46,9,http://superkulinar.ga/hh-vek/
1,46,10,http://statusy.ru/pro-vodu/page/2/
1,46,11,http://brosau.ru/%D0%BD%D0%B0%D0%B2%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D0%B0%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9
0,46,12,http://my.mail.ru/mail/voldemar300882/
0,46,13,http://prodmebel.ml/avtovokzal/
0,46,14,http://rojydan.joseangelaibar.com/32514029_skachat_besplatno_shema_vyshivki_krestom_parizh_aaf.htm
4,47,0,https://otvet.mail.ru/question/195930674
4,47,1,https://vk.com/id384746605
3,47,2,https://ok.ru/profile/542597436782
3,47,3,http://wylsa.com/1-1-1970-bug-solved/
3,47,4,http://dota2.ru/forum/threads/iphone-6s-xvastajus.992347/page-5
3,47,5,http://go.speedbit.com/Search.aspx?q=%D0%BD%D0%B0%D0%BF%D0%BE%D0%BC%D0%B8%D0%BD%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%BD%D0%B0%20%D0%B0%D0%B9%D1%84%D0%BE%D0%BD%D0%B5%206\u0026s=E8Ub\u0026start=81
3,47,6,http://fishki.net/2081236-hvatit-byt-bednym-zolotaja-molodezh-singapura-hvastaetsja-ogromnymi-sostojanijami-v-instagrame.html
2,47,7,http://galya.ru/clubs/show.php?id=435647
2,47,8,http://forum.cxem.net/index.php?/topic/156643-%D1%85%D0%B2%D0%B0%D1%81%D1%82%D0%B0%D1%8E%D1%81%D1%8C-%D0%BF%D0%BE%D0%BA%D1%83%D0%BF%D0%BA%D0%BE%D0%B9-usb-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0%D1%82%D0%BE%D1%80-%D0%BD%D0%B0-pl2303/
2,47,9,https://life.ru/t/%D0%B3%D0%B0%D0%B4%D0%B6%D0%B5%D1%82%D1%8B/897990/iphone_na_krovi_kak_dielaiut_luchshiie_smartfony_mira
2,47,10,http://www.dni.ru/showbiz/2016/9/24/349036.html
1,47,11,http://dom23.tv/novosti-i-sluhi/chem-khvastayutsya-olga-buzova-alena-vodonaeva-i-suprugi-gusevy.html
1,47,12,http://vk.com-page.site/letsbrag
1,47,13,http://www.taker.im/phpBB2/topic/101314-%D1%85%D0%B2%D0%B0%D1%81%D1%82%D0%B0%D1%8E%D1%81%D1%8C-iphone-2g-%D0%B7%D0%B0-86/
1,47,14,http://otzovik.com/reviews/apple_iphone_5s/
1,47,15,http://kak2z.ru/index.php?topic=242102.0
1,47,16,http://galaxy-droid.ru/7131-sravnenie-samsung-galaxy-s6-i-apple-iphone-6.html
1,47,17,http://xexe.club/141635-devushki-ohotnicy-hvastayutsya-ubitoy-dichyu-v-instagram.html
1,47,18,http://simple38.ru/help/skachat_drajjvera_dlja_kitajjskogo_ajjfona_iphone_5_ajjfon.html
1,47,19,http://4pda.ru/2016/09/05/321155/
0,47,20,http://kp.ua/life/551297-poka-odny-stoiat-v-ocheredy-druhye-khvastauitsia-novymy-iPhone-7
0,47,21,http://www.bolshoyvopros.ru/questions/1624461-pochemu-nekotorye-ljudi-tak-ljubjat-hvalitsja-sm.html
0,47,22,http://www.maximonline.ru/guide/progress/_article/iphone7/
0,47,23,https://deti.mail.ru/forum/nashi_deti/podrostki/kak_ne_kupit_rebenku_ajfon_chtoby_on_ne_chuvstvoval_sebja_obdelennym/?page=13
0,47,24,http://irc.lv/qna/%D0%9C%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD_%D1%8D%D1%82%D0%BE_%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%B2%D0%B5%D1%89%D1%8C_%D0%BA%D0%BE%D1%82%D0%BE%D1%80%D0%BE%D0%B9_%D0%BC%D1%83%D0%B6%D1%87%D0%B8%D0%BD%D1%8B_%D1%85%D0%B2%D0%B0%D1%81%D1%82%D0%B0%D1%8E%D1%82%D1%81%D1%8F_%D1%83_%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BC%D0%B5%D0%BD%D1%8C%D1%88%D0%B5
0,47,25,https://lenta.ru/news/2016/07/12/newiphone7/
0,47,26,http://www.ferra.ru/ru/mobile/review/pred-obzor-apple-iphone-7-iphone-7-plus/
4,48,0,http://otvet.mail.ru/mail/bigpenis2015
4,48,1,http://otvet.mail.ru/mail/medbeduk
3,48,2,http://otvet.mail.ru/mail/vadim.matyanin
3,48,3,http://www.inpearls.ru/447165
3,48,4,http://bibo.kz/kipa/975711-esli-devushka-uhodit-ot-tebya-po-sobstvennomu-zhelaniyu-ona-dolzhna-otrabotat-esche-dve-nedeli.html
3,48,5,http://www.liveinternet.ru/users/trang/post262550807/
2,48,6,http://irc.lv/qna/%D0%95%D1%81%D0%BB%D0%B8_%D0%BB%D1%8E%D0%B1%D0%B8%D0%BC%D0%B0%D1%8F_%D0%B4%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B0_%D1%83%D1%85%D0%BE%D0%B4%D0%B8%D1%82_%D0%BE%D1%82_%D0%B2%D0%B0%D1%81_%D0%BF%D0%BE_%D1%81%D0%BE%D0%B1%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%BC%D1%83_%D0%B6%D0%B5%D0%BB%D0%B0%D0%BD%D0%B8%D1%8E_%D1%82%D0%BE_%D0%BE%D0%BD%D0%B0_%D0%B4%D0%BE%D0%BB%D0%B6%D0%BD%D0%B0_%D0%BE%D1%82%D1%80%D0%B0%D0%B1%D0%B0%D1%82%D1%8B%D0%B2%D0%B0%D1%82%D1%8C_%D0%B5%D1%89%D1%91_%D0%B4%D0%B2%D0%B5_%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8
2,48,7,http://www.nextjoke.net/Joke/3929
2,48,8,http://mykor.ru/blogs/blog-trang-a/esli-devushka-uhodit-ot-vas-po-sobstvennomu-zhelaniyu-ona-dolzhna-otrabotat-esche-dve-nedeli.html
2,48,9,http://otvet.nur.kz/other/esli-lyubimaya-devushka-uhodit-ot-vas-po-sobstvennomu-zhelaniyu-to-ona-dolzhna-otrabatyvat-dve-nedeli-i49527.html
1,48,10,http://anek-worlds.ru/archives/6847
1,48,11,http://pravoin.com/trydovoe/spori/nuzhno-li-otrabatyivat-2-nedeli-pensioneram.html
1,48,12,http://galya.ru/catd_new_page.php?id=5390071
1,48,13,http://forum.sakh.com/?sub=838365
1,48,14,http://mnogostatusov.ru/prikolnye-statusy-pro-lyubov/9316-esli-lyubimaya-devushka-uhodit.html
1,48,15,http://pravo1-on-line.ru/dolzhen_li_pensioner_otrabatyvat_dve_nedeli.html
1,48,16,http://voprosof.net/60538/%D0%B2-%D0%BA%D0%B0%D0%BA%D0%B8%D0%B5-%D1%81%D1%80%D0%BE%D0%BA%D0%B8-%D0%B4%D0%BE%D0%BB%D0%B6%D0%BD%D1%8B-%D1%83%D0%B2%D0%BE%D0%BB%D0%B8%D1%82%D1%8C-%D0%BF%D0%BE-%D1%81%D0%BE%D0%B1%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%BC%D1%83-%D0%B6%D0%B5%D0%BB%D0%B0%D0%BD%D0%B8%D1%8E
0,48,17,http://vkadry.com/uvolnenie-v-dekretnom-otpuske-po-sobstvennomu-zhelaniju.html
0,48,18,http://amigos.lv/ru/qna?id=73506
0,48,19,http://www.rpi.su/q/9271
0,48,20,https://ezwow.org/topic/48690-podkliuchenie/
0,48,21,https://www.9111.ru/questions/q1879662-nuzhno-li-otrabativat-dve-nedeli-esli-uhozhu-po-sobstvennomu.html
0,48,22,http://joosy.ru/questions/525317-%D0%9D%D1%83%D0%B6%D0%BD%D0%BE-%D0%BB%D0%B8-%D0%BF%D0%B5%D0%BD%D1%81%D0%B8%D0%BE%D0%BD%D0%B5%D1%80%D1%83-%D0%BE%D1%82%D1%80%D0%B0%D0%B1%D0%B0%D1%82%D1%8B%D0%B2%D0%B0%D1%82%D1%8C-2-%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8-%D0%BF%D1%80%D0%B8-%D1%83%D0%B2%D0%BE%D0%BB%D1%8C%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5-
0,48,23,http://sitstudia.ru/dolzhen_li_otrabatyvat_2_nedeli_esli_na_ispytatelnom_sroke.html
0,48,24,http://ipopen.ru/kadry/uvolnenie/zajavlenie-na-uvolnenie-bez-otrabotki-po-sobstvennomu-zhelaniju-obrazec.html
0,48,25,http://forums.drom.ru/4x4/t1150936665.html
0,48,26,http://super-pravo.ru/skolko_dolzhna_otrabotat_zhenschina_chtoby_poluchit_dekretnye.html
0,48,27,https://www.forumhouse.ru/threads/287256/page-211
4,49,0,http://obsuzhday.com/q/98359599
3,49,1,http://www.baby.ru/blogs/post/496285874-467807048/
3,49,2,http://www.voprosnik.ru/forum/poll/949675/%D0%A7%D1%82%D0%BE-%D0%BE%D0%B1%D1%8A%D1%8F%D1%81%D0%BD%D0%B8%D1%82%D1%8C-%D0%BC%D1%83%D0%B6%D1%83-%D0%BF%D0%BE%D0%B4-%D0%BA%D0%B0%D0%BA%D0%B8%D0%BC-%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B3%D0%BE%D0%BC-%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE-%D0%B2%D1%8B%D0%B9%D1%82%D0%B8-%D0%B8%D0%B7-%D0%B4%D0%BE%D0%BC%D0%B0-%D0%B2%D0%B5%D1%87%D0%B5%D1%80%D0%BE%D0%BC
2,49,3,http://ask.fm/Sisengalieva_Angelika
2,49,4,http://1.hidemyass.com/ip-8/encoded/czovL3ZrLmNvbS9wbjY=
2,49,5,https://lady.mail.ru/forum/topic/49/8609-ljubovnica-rodila-ot-muzha/
2,49,6,http://xn--32-6kc4bi9i.xn--p1ai/
2,49,7,http://lookbusiness.ru/
4,50,0,http://otvet.mail.ru/question/82744665/
4,50,1,http://otvet.mail.ru/mail/gaja_vadim
3,50,2,http://pozdravok.ru/pozdravleniya/den-rozhdeniya/drugu/proza-2.htm
3,50,3,http://www.mamba.ru/diary/
2,50,4,http://prikolnik.com/den-rozhdenija/drugu/proza-4
2,50,5,http://www.woman.ru/psycho/friendship/thread/4187684/
2,50,6,http://psihomed.com/kak-vernut-devushku/
2,50,7,http://stost.ru/f/15/tsw33nyzm.html
2,50,8,http://club.passion.ru/strastnye-znakomstva/pozdravlyat-byvshego-dnem-rozhdeniya-t87069-30.html
2,50,9,http://chto-takoe-lyubov.net/lyubovnyye-stikhi/pozdravleniya-s-dnem-rozhdeniya/4728
1,50,10,http://po3drav.ru/s-dnem-rozhdenija/pozdravlenie-ljubimogo-s-dnem-rozhdenija-do-slez.html
1,50,11,http://bibo.kz/prikolnie-statusi/482724-na-den-rozhdenija-priglasil-druzejj.html
1,50,12,http://galaxie.ru/
1,50,13,http://www.allwomens.ru/10100-nuzhno-li-pozdravlyat-s-dnem-rozhdeniya-byvshego-parnya.html
0,50,14,http://www.porjati.ru/pozdravleniya/pozdravleniya-s-dnem-rozhdeniya/80979-prikolnye-pozdravleniya-s-dnem-rozhdeniya-drugu-prikolnye.html
0,50,15,http://zarplatawmz.ru/
0,50,16,http://www.oloveza.ru/drugu
0,50,17,http://pedsovet.su/klass/457_klassnye_chasy_dlya_nachalnoy_shkoly/47361
0,50,18,http://fb.ru/article/235979/pozdravlenie-s-dnem-rojdeniya-odnoklassniku
0,50,19,http://pikabu.ru/story/vozmozhno_bez_opoveshcheniya_o_vas_byi_nikto_i_ne_vspomnil_4409715
0,50,20,http://surr.su/
0,50,21,http://otvet.expert/znakomie-pozdravili-s-dnem-rozhdeniya-a-druzya-net-pochemu-453881
0,50,22,http://datki.net/pozdravleniya-s-dnem-rojdeniya/svoimi-slovami/bratu/
0,50,23,http://anekdotov.net/01.html
4,51,0,http://www.bolshoyvopros.ru/questions/1957285-kak-perekljuchit-kanal-esli-malahov-skazal-ne-perekljuchatsja.html
4,51,1,http://otvet.mail.ru/mail/aleksey.cvetkov.64
3,51,2,http://otvet.mail.ru/question/195001394/
3,51,3,http://ask.fm/Minovalika/answers/136861328015
3,51,4,https://vk.com/topic-129782822_34788793
3,51,5,http://vovet.ru/q/kak-pereklyuchit-kanal-esli-malahov-skazal-ne-pereklyuchat-b5h.html
2,51,6,http://reseto.com/story.php?2229
2,51,7,http://obsuzhday.com/q/98357694
2,51,8,http://textpesni.com/Mozhno-li-pereklyuchit-kanal-esli-Malahov-skazal-ne-pereklyuchat/
2,51,9,http://otvety-srazu.ru/obschestvo-politika-smi/sredstva-massovoy-informacii/140535-chto-delat-esli-hochetsya-pereklyuchit-kanal-no-malahov-skazal-ne-pereklyuchatsya.html
2,51,10,http://www.askforme.ru/question/192500151
1,51,11,http://www.supportforum.philips.com/ru/showthread.php?462-%D0%9F%D1%83%D0%BB%D1%8C%D1%82-%D0%BD%D0%B5-%D0%BF%D0%B5%D1%80%D0%B5%D0%BA%D0%BB%D1%8E%D1%87%D0%B0%D0%B5%D1%82-%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB%D1%8B
1,51,12,http://www.1tv.ru/shows/pust-govoryat/vypuski-i-dramatichnye-momenty/andrey-malahov-vy-skazali-chto-aleksey-u-vas-pervyy-no-nauku-ne-obmanesh-pust-govoryat-fragment-vypuska-ot-15032016
1,51,13,http://otzovik.com/reviews/teleperedacha_malahov_na_pervom_kanale/
1,51,14,http://www.servicebox.ru/faq/remont_televizorov/Samsung/le-32b530/1153-televizor-samostoyatelno-pereklyuchaet-kanaly--reguliruet-zvuk--pult-pri-etom-ne-rabotaet/
1,51,15,http://st.kp.yandex.net/images/film_iphone/iphone360_4962.jpg
1,51,16,http://i.ytimg.com/vi/ZF-9t3ibR3M/hqdefault.jpg
1,51,17,http://xn----8sbhebeda0a3c5a7a.xn--p1ai/%D0%B2-%D1%81%D0%BB%D0%BE%D0%B2%D0%B5-%D0%BF%D0%B5%D1%80%D0%B5%D0%BA%D0%BB%D1%8E%D1%87%D0%B8%D1%82%D1%8C/
1,51,18,http://v-dosuge.ru/q/693377-pochemu-televizor-sam-perekluchaet-cifrovye--kanaly/
0,51,19,https://www.drive2.ru/c/659085/
0,51,20,http://ultratreki.com/mp3files/%D0%BF%D0%B5%D1%80%D0%B5%D0%BA%D0%BB%D1%8E%D1%87%D0%B8
0,51,21,https://my-hit.org/film/13986/
0,51,22,http://goodsongs.com.ua/song96819_pavel-volya_ya-pereklyuchayu-kanal.html
0,51,23,http://artsugra.ru/hepl/kak_perekljuchat_kanaly_televizora_s_pomoshhju_android.html
0,51,24,http://forum.rostovmama.ru/index.php?topic=75340.2790
0,51,25,http://pust-govorjat.ru/vedushhie/andrej-malahov-biografiya.html
4,52,0,http://otvet.mail.ru/mail/lady.dobrota777
3,52,1,http://otvet.mail.ru/mail/zzz234aaa
3,52,2,http://otvet.mail.ru/mail/raichka.sholokhova
3,52,3,http://reseto.com/index.php?page=5
3,52,4,http://cheguglit.ru/chto-delat-esli-pridumal-ostroumnyj-kolkij-otvet-no-spor-byl-nedelyu-nazad/
2,52,5,http://atkritka.com/379065/
2,52,6,http://ask.fm/maksimka2201
2,52,7,http://forum.worldoftanks.ru/index.php?/topic/451472-%d0%b7%d0%b0%d0%bf%d1%83%d1%81%d0%ba-%d1%82%d0%b5%d1%81%d1%82%d0%b0-2/
1,52,8,http://anekdoty.ru/smeshnye-anekdoty-do-slez/page/8/
1,52,9,http://ask.ru/id220263528?page=2
1,52,10,http://www.anekdotov-mnogo.ru/prikolnie_statusi.php?page=8
1,52,11,http://helpster.ru/page.php?id_n=8988
1,52,12,http://bestanekdots.ru/date/2016/01/26
1,52,13,http://rzhom.narod.ru/index/novye_statusy_2016/0-79
1,52,14,http://fishki.net/anekdot/162/
1,52,15,http://www.galya.ru/clubs/show.php?id=409948
1,52,16,http://chto-takoe-lyubov.net/stikhi-o-lyubvi/kollektsii-stikhov/7194-stixi-pro-klass-shkolnyj-klass
1,52,17,http://feelpassion.ru/psihologiya/oskorbleniya-i-grubost.html
0,52,18,http://www.liveinternet.ru/community/2947985/post100875399
0,52,19,http://www.lib.ru/POEZIQ/ASADOW/izbrannoe.txt_with-big-pictures.html
0,52,20,https://www.drive2.ru/c/455964174577567871
0,52,21,http://turkcinema.tv/indian-serials/kak-nazvat-etu-lyubov-ozvuchka-na-russkom-iss-pyaar-ko-kya-naam-doon.html?cmtpage=298
0,52,22,https://health.mail.ru/news/ostroumnaya_zhenschina_glazami_muzhchiny/
0,52,23,http://bookz.ru/authors/tat_ana-lagutina/razudali_048/page-2-razudali_048.html
0,52,24,http://voxfree.narod.ru/disco/disco_sl_various.html
0,52,25,http://hvastik.com/hitman/2014-08/disput-aliexpress-vedenie.html
4,53,0,https://otvet.mail.ru/question/182408889
4,53,1,http://ros61.ucoz.ru/publ/smeshnye_frazy/a_vy_ne_zametili_chto_zhenskoe_budu_gotova_cherez_5_minut_i_muzhskoe_cherez_5_minut_budu_doma_odno_i_tozhe/7-1-0-8
3,53,2,https://sprashivalka.com/q/457493907
3,53,3,http://www.inpearls.ru/323403
3,53,4,https://ok.ru/webon/topic/7201061338301
2,53,5,http://www.stranamam.ru/post/7272411/
2,53,6,http://nextjoke.net/Joke/9393
2,53,7,http://otvet.nur.kz/family-childs/vy-zamechali-chto-zhenskoe-039-budu-gotova-cherez-5-minut-039-i-muzhskoe-039-budu-doma-cherez-5-minut-039-odno-i-to-zhe-i31432.html
2,53,8,http://vinteresah.com/%D0%BA%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D0%B8/%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%B8/%D0%B2%D1%8B_%D0%B7%D0%B0%D0%BC%D0%B5%D1%87%D0%B0%D0%BB%D0%B8_%D1%87%D1%82%D0%BE_%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_%D0%B1%D1%83%D0%B4%D1%83_%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%B0_%D1%87%D0%B5%D1%80%D0%B5%D0%B7_5_%D0%BC%D0%B8%D0%BD%D1%83%D1%82_%D0%B8/134542
2,53,9,http://uduba.com/1094038
2,53,10,http://blackquote.ru/a-vyi-ne-zamechali-chto-jenskoe-quotbudu-gotova-cherez-5-citata-125097
1,53,11,http://www.galya.ru/catd_new_page.php?id=4403950
1,53,12,http://miranekdotov.com/%D0%B0%D0%BD%D0%B5%D0%BA%D0%B4%D0%BE%D1%82/%D0%B1%D1%83%D0%B4%D1%83-%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%B0-%D1%87%D0%B5%D1%80%D0%B5%D0%B7-5-%D0%BC%D0%B8%D0%BD%D1%83%D1%82
1,53,13,http://humor.rin.ru/cgi-bin/show.pl?anekdot=24521\u0026razdel=0
1,53,14,http://stat.avklips.ru/publ/statusy_obo_vsjom/statusy_zhiznenye/a_vy_ne_zametili_chto_zhenskoe_quot_budu_gotova_cherez_5_minut_quot_i_muzhskoe_quot_cherez_5_minut_budu_doma_quot_odno_i_to_zhe/3-1-0-1104
1,53,15,http://ask.fm/id310143502/answers/133260702519
1,53,16,http://zadocs.ru/medic/57188/index.html
1,53,17,http://myformat.ru/prikolnye-statusy/35-zhenskoe-ya-budu-gotova-cherez-15-minut-ravnosilno-muzhskomu-ya-budu-doma-cherez-15-minut.html
1,53,18,http://www.baby.ru/blogs/post/477277620-465809375/
1,53,19,http://www.men-s-club.ru/viewtopic.php?p=991756
0,53,20,http://girl-beauty.ru/mysli-v-slux/
0,53,21,http://wcau.com.ua/forum/viewtopic.php?t=5277
0,53,22,http://ignition1994.blog.ru/
0,53,23,http://forum.hochu.ua/viewtopic.php?p=960845
0,53,24,http://old.autoforum.pro/forum/showthread.php?t=113198
0,53,25,http://yamayamai.blog.ru/
0,53,26,http://love.nnovgorod.net/ru/diary/?tag=%D0%BF%D1%80%D0%B5%D1%82%D0%B5%D0%BD%D0%B7%D0%B8%D0%B8
0,53,27,http://www.sncmedia.ru/beauty/alina-farkash-o-zhenskikh-i-muzhskikh-standartakh-krasoty/
0,53,28,http://www.liveinternet.ru/tags/%C2%E5%F1%E5%EB%FB%E5+%EC%F3%E6%F1%EA%E8%E5+%F1%F2%E0%F2%F3%F1%FB+%EF%F0%EE+%EB%FE%E1%EE%E2%FC
0,53,29,http://forum.uaua.info/talks/609882-vazhnye-lyudi-s-mamskogo-foruma/
0,53,30,http://mentales.ru/2011/07/21/shest-prichin-ne-zhenitsya-na-razvedenke-s-rebenkom/
0,53,31,http://open.az/novosti/obshhestvo/123369-top-5-samojj-chastojj-zhenskojj-lzhi.html
0,53,32,http://vse.kz/topic/493188-zadai-svoi-vopros-zhenschine-chast-2/page-28
0,53,33,http://guns.allzip.org/topic/61/222556.html
0,53,34,http://www.autosaratov.ru/phorum/archive/index.php/t-246056.html
0,53,35,http://helpster.ru/page.php?id_n=11046
4,54,0,http://obsuzhday.com/q/98359600
3,54,1,https://otvet.mail.ru/question/195931628
3,54,2,http://sprashivalka.com/q/1035391503
2,54,3,http://obsuzhday.com/q/98369445
2,54,4,https://vk.com/wall-56106344_4962100
2,54,5,http://reseto.com/index.php?page=4
2,54,6,http://kornetobolensky.ru/
1,54,7,http://aiproiaip.ru/
1,54,8,http://logsi.ru/
1,54,9,http://tuvan.serapion.org/index.shtml?%D1%81
1,54,10,http://readmanga.me/citrus__saburouta/vol2/6?mature=1
1,54,11,http://space3.oooopss.com/
1,54,12,https://fluger.pro/about-transport/
1,54,13,http://strange-bob.livejournal.com/15492.html
1,54,14,https://cont.ws/post/339656
1,54,15,http://sdelanounas.ru/blogs/82090/
0,54,16,http://gdevkievezhithorosho.com/2016/05/%D0%B6%D0%BA-echo-park-%D0%B2-%D0%BF%D0%B5%D1%82%D1%80%D0%BE%D0%BF%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9-%D0%B1%D0%BE%D1%80%D1%89%D0%B0%D0%B3%D0%BE%D0%B2%D0%BA%D0%B5/
0,54,17,http://top-antropos.com/rating/item/881-gruzinki
0,54,18,http://mosfo.ru/o-moskve/mesta-v-moskve-gde-mozhno-poluchit-besplatnuu-edu
0,54,19,http://fpfamily.narod.ru/Incidents.htm
0,54,20,http://list9.fresh-news-24.com/
0,54,21,http://site34.dumptxtkey.com/
0,54,22,https://www.kinopoisk.ru/blogs/boiler/post/4606/
0,54,23,https://vlast.kz/gorod/19307-progulki-s-akimom-zasulan-estenov-akim-almalinskogo-rajona-v-kazdom-dome-est-mesta-dla-priema-gostej-a-est-zakoulki.html
0,54,24,http://sevgorodpro.ru/
0,54,25,http://sueverie.net/povsednevnaya-zhizn-dvoryanstva-pushkinskoj-pory-primety-i-sueveriya.html
0,54,26,http://galya.ru/clubs/show.php?id=1034090
0,54,27,https://infourok.ru/konspekti-urokov-po-fizike-klass-1026425.html
0,54,28,http://sportwiki.to/%D0%A1%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C_%D0%BD%D0%B0%D1%83%D1%87%D0%BD%D1%8B%D1%85_%D1%82%D0%B5%D1%80%D0%BC%D0%B8%D0%BD%D0%BE%D0%B2
0,54,29,https://wordparts.ru/otvet/?len=6\u0026sym1=%D1%81
0,54,30,http://www.alfavit.dljavseh.ru/souz/m.htm
0,54,31,https://vc.ru/p/third-wave
0,54,32,http://neivid.livejournal.com/
0,54,33,http://www.goroskop-sonniksni.ru/index.php/tolkovaniesnov/51-2011-02-27-17-49-01
0,54,34,http://vsenovostroyki.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B9%D0%BA%D0%B8-%D0%BC%D0%BE%D1%81%D0%BA%D0%B2%D1%8B/%D0%B6%D0%BA-perovsky-745/
0,54,35,http://bards.ru/archives/part.php?id=37418
4,55,0,https://otvet.mail.ru/question/194552571
3,55,1,http://sprashivalka.com/q/1035171949
3,55,2,http://www.voprosnik.ru/forum/poll/1072530/%D0%9C%D1%83%D1%87%D0%B0%D0%B5%D1%82-%D0%B4%D0%B2%D0%B0-%D0%B2%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D0%B0-%D0%BF%D0%BE%D1%87%D0%B5%D0%BC%D1%83-%D0%B4%D0%BD%D0%B5%D0%BC-%D1%81%D0%BF%D0%B8%D1%82%D1%81%D1%8F-%D1%82%D0%B0%D0%BA-%D1%81%D0%BB%D0%B0%D0%B4%D0%BA%D0%BE-%D0%B8-%D0%BF%D0%BE%D1%87%D0%B5%D0%BC%D1%83-%D0%BD%D0%BE%D1%87%D1%8C%D1%8E-%D0%B5%D0%B4%D0%B0-%D0%B2%D0%BA%D1%83%D1%81%D0%BD%D0%B5%D0%B5
2,55,3,http://obsuzhday.com/q/98356859
2,55,4,http://anekdotov.net/anekdot/all/schpchmnchdvksn.htm
2,55,5,http://www.bolshoyvopros.ru/questions/225987-pochemu-dnjom-tak-sladko-spitsja-a-nochju-eda-vkusnee.html
2,55,6,http://www.inpearls.ru/252760
2,55,7,http://otvet.expert/pochemu-dnem-tak-sladko-spitsya-a-nochyu-eda-vkusnee-55222
2,55,8,http://galya.ru/catd_new_page.php?id=4960030
1,55,9,http://www.liveinternet.ru/users/eliza1989/post279703192/
1,55,10,http://bibo.kz/kot/1137132-i-pochemu-noch-yu-vse-koshki-sery-nepravda-33-oni-i-dnem-khameleonyat.html
1,55,11,https://fotostrana.ru/public/post/332286/765490271/
1,55,12,http://www.aif.ru/health/life/muchaet_bessonnica_12_sposobov_bystro_usnut_i_horosho_vyspatsya
1,55,13,http://www.neuroplus.ru/bolezni/narusheniya-sna/chto-delat-esli-ne-mogu-zasnut.html
1,55,14,http://100voprosov.ru/questions/10550
1,55,15,http://razvitie-krohi.ru/psihologiya-detey/kak-ulozhit-rebenka-spat-bez-slez-i-kaprizov.html
1,55,16,http://www.rutvet.ru/in-pochemu-hochetsya-sladkogo-i-nado-li-s-etim-borot-sya-4858.html
1,55,17,http://askmamas.ru/answers.php?qid=516536
0,55,18,https://vk.com/wall-55074079_1457224
0,55,19,http://1-vopros.ru/104-chto-delat-esli-hochetsya-spat.html
0,55,20,http://woman365.ru/skolko-spit-novorozhdennyj-rebenok/
0,55,21,http://fitdeal.ru/vse-o-vese/xudeem-vmeste/pochemu-vecherom-tak-nevozmozhno-xochetsya-est.html
0,55,22,https://ladyplace.ru/home/bystro-usnut.html
0,55,23,http://motivation-life.ru/life/620-10-prichin-ne-spat-nochyu-ili-chto-skryvaet-obratnaya-storona-luny.html
0,55,24,http://plomba911.ru/xirurgiya/udalenie-zubov/kak-dolgo-zazhivaet-desna-posle-udaleniya-zuba.html
0,55,25,http://kidbe.ru/55-pochemu-ploho-spit-ili-ne-spit-nochyu-novorozhdennyy-rebenok.html
0,55,26,http://bestkroha.ru/son-rebenka/73-rebenok-mnogo-pet-nochyu
